pH,Temperature,Dissolved Oxygen,Electrical Conductivity,Turbidity,Nitrogen,Phosphorus,Potassium,Water Hardness,Label
5.72,20.53,6.49,1650.67,4.18,34.86,6.15,17.43,65.3,1
6.14,24.05,6.33,1606.28,2.64,33.98,12.36,6.47,91.17,1
11.83,27.6,11.89,1807.93,7.22,17.86,-3.18,24.26,51.37,0
5.6,23.16,9.51,1365.85,1.52,22.79,8.52,10.89,113.96,1
13.09,26.95,19.73,1196.14,-3.7,18.62,-2.36,24.15,127.36,0
6.09,21.65,8.43,1658.66,1.92,25.06,9.42,18.57,89.92,1
6.39,22.92,7.25,1684.07,2.34,41.66,5.11,7.89,80.23,1
6.44,20.64,7.29,1657.22,2.77,35.57,13.56,6.84,67.34,1
14.81,32.2,-2.82,1192.9,-6.41,18.34,-4.65,20.68,125.35,0
0.96,17.16,14.14,1804.77,-6.0,51.63,-0.09,-1.44,127.34,0
12.34,13.25,13.33,1198.38,7.93,16.36,15.79,-3.07,129.47,0
6.24,23.75,9.42,1505.82,4.08,38.27,14.26,10.7,60.87,1
6.33,23.21,7.17,1757.37,4.69,44.89,13.19,16.86,81.92,1
5.85,20.89,6.57,1330.48,2.32,23.13,10.3,9.24,70.13,1
-1.55,32.58,19.81,1197.11,11.98,57.36,-1.27,24.23,52.71,0
13.96,17.39,12.27,1801.28,6.72,17.53,4.71,21.09,124.01,0
6.27,21.77,7.71,1452.7,2.13,47.74,11.55,16.21,113.18,1
5.69,24.31,8.11,1301.5,1.33,49.61,9.65,11.21,98.92,1
6.35,22.57,8.03,1292.58,1.98,40.39,14.26,5.53,93.35,1
4.15,28.44,11.11,1192.86,-4.31,51.63,-3.51,23.8,55.73,0
-0.89,13.44,10.59,1802.84,-6.79,14.4,-1.0,-3.65,122.98,0
6.23,23.94,8.16,1564.41,2.27,33.25,6.59,18.22,102.93,1
12.21,10.59,18.86,1805.36,-8.76,12.1,20.17,22.37,124.71,0
5.88,23.54,7.96,1392.58,1.18,24.14,12.54,19.15,87.68,1
3.48,27.94,11.31,1801.37,5.89,56.75,22.44,-1.91,120.91,0
5.91,24.27,9.95,1285.7,1.42,46.62,9.47,17.92,92.99,1
-0.2,27.14,15.52,1803.19,-2.83,14.27,-0.75,22.93,58.35,0
7.47,31.51,19.45,1805.35,-1.41,54.85,22.86,21.65,126.14,0
5.83,22.67,7.53,1722.6,2.01,42.02,14.06,5.97,105.66,1
6.02,24.47,9.16,1464.78,1.17,34.83,12.7,16.88,98.88,1
12.83,33.63,10.72,1802.72,-2.54,59.22,4.02,0.35,120.57,0
-1.86,29.85,19.07,1190.52,-6.84,10.97,18.92,-2.23,55.88,0
12.98,26.89,19.34,1194.46,14.09,56.98,2.42,20.62,121.66,0
6.36,22.45,7.33,1422.49,2.74,30.96,8.52,13.8,74.22,1
-4.11,15.62,3.24,1809.39,5.87,51.65,18.63,25.21,58.6,0
11.49,26.45,11.13,1194.47,-6.17,50.39,4.21,3.56,54.44,0
6.02,20.86,8.14,1398.93,4.92,30.12,7.95,13.49,93.02,1
6.93,17.66,13.77,1805.08,-6.06,58.23,-2.76,3.36,124.99,0
-2.99,16.86,2.31,1191.29,-8.88,56.89,17.55,-1.79,59.06,0
6.38,24.49,9.09,1779.73,3.43,35.46,14.78,14.37,91.31,1
13.39,17.67,11.78,1197.93,-1.18,17.46,18.48,27.28,58.19,0
5.99,20.42,6.24,1295.46,3.9,32.66,13.34,5.29,79.25,1
-3.47,27.22,3.24,1197.45,8.05,57.51,-0.46,3.7,51.65,0
2.12,12.26,-3.75,1198.72,10.06,10.06,-0.87,27.55,128.07,0
14.07,28.09,18.94,1802.5,-0.78,54.75,2.0,26.51,58.78,0
5.83,23.36,6.36,1602.08,4.49,26.7,12.36,19.9,91.84,1
5.37,32.81,1.28,1198.82,10.67,11.43,-0.64,2.75,54.14,0
6.46,20.55,7.76,1372.88,3.8,20.3,12.19,11.57,77.38,1
4.88,27.9,0.93,1195.09,10.21,13.65,-4.0,25.52,55.56,0
7.83,12.18,-3.62,1805.76,14.71,54.37,24.26,29.43,52.75,0
5.82,21.79,6.0,1582.93,2.82,47.85,14.04,7.13,82.65,1
-2.49,19.69,4.46,1801.2,9.61,53.84,24.75,2.04,52.56,0
10.72,19.0,14.08,1802.68,-4.39,16.34,2.89,22.46,122.33,0
5.56,23.91,6.22,1713.5,1.59,34.95,7.95,7.63,91.24,1
3.89,27.73,13.93,1804.78,0.75,52.25,19.09,-0.41,57.44,0
14.29,29.57,1.76,1197.12,11.07,12.23,22.34,-3.26,121.06,0
-1.12,12.13,14.3,1808.76,6.53,58.87,0.74,-4.75,129.84,0
5.91,21.74,8.11,1715.94,4.42,27.48,7.49,9.79,81.12,1
-2.7,11.11,-0.92,1807.81,-2.58,57.25,19.06,22.74,125.28,0
3.92,27.16,-0.92,1801.01,13.29,16.16,-2.03,3.74,50.34,0
7.43,27.66,3.97,1807.84,-5.79,17.69,20.83,1.01,122.88,0
5.9,22.07,8.98,1549.67,2.03,21.17,10.8,7.14,65.1,1
10.51,12.7,2.56,1195.57,-6.62,50.23,2.53,0.09,53.92,0
1.65,17.09,15.26,1193.34,-1.55,10.76,16.42,-4.82,52.29,0
6.05,24.94,9.48,1325.11,1.56,42.1,5.39,9.56,95.53,1
5.94,22.37,7.06,1613.26,2.94,42.14,5.92,12.0,64.74,1
5.66,20.5,7.01,1647.93,2.06,37.08,7.6,6.12,82.63,1
6.27,20.38,9.89,1447.42,4.96,20.96,13.72,17.32,64.77,1
-2.71,13.71,18.6,1199.43,7.76,18.55,15.46,0.1,129.14,0
10.78,26.21,5.09,1192.61,-7.67,18.72,20.36,-3.16,125.58,0
5.67,21.75,8.01,1292.68,1.63,39.97,5.37,13.1,117.23,1
7.43,18.94,-1.89,1192.64,-6.27,19.79,3.03,-0.42,58.25,0
3.92,25.67,-3.84,1804.45,11.71,55.9,15.62,29.74,121.3,0
10.32,25.93,-0.13,1805.26,-1.82,11.26,-1.66,27.42,53.03,0
7.73,32.98,-3.67,1198.81,14.26,12.32,18.94,3.55,121.32,0
6.34,23.84,7.68,1772.49,4.84,29.75,6.76,14.0,96.1,1
14.25,12.33,17.48,1195.84,9.99,50.73,24.13,3.39,58.97,0
-1.87,33.4,5.23,1806.08,-6.83,52.46,4.21,0.86,59.1,0
6.14,22.16,8.16,1461.14,1.06,44.87,6.7,12.46,73.23,1
12.21,15.89,19.71,1801.65,-7.12,56.53,23.34,1.62,124.54,0
5.7,21.65,7.41,1220.38,1.86,23.82,6.94,17.79,113.8,1
5.54,24.1,7.95,1621.01,2.7,36.06,8.61,19.85,79.71,1
6.32,24.14,6.79,1694.26,4.56,36.27,13.71,7.37,107.5,1
9.25,12.02,11.43,1808.19,5.55,55.91,-4.99,24.59,123.99,0
-1.58,14.11,2.02,1806.6,-3.53,18.41,16.33,-1.62,126.62,0
-1.59,34.3,19.04,1193.01,11.22,58.4,23.07,24.14,56.28,0
10.4,30.22,-2.97,1191.36,-7.88,51.56,-4.69,3.05,54.7,0
-3.04,12.33,3.47,1804.28,13.62,54.07,15.45,27.18,126.75,0
-0.92,34.67,17.22,1192.05,-8.85,18.71,-0.66,25.12,122.3,0
-2.67,13.15,13.37,1803.37,8.52,59.59,-3.46,20.45,51.95,0
5.75,22.24,8.19,1404.7,4.18,37.06,9.69,7.98,90.07,1
1.77,18.3,0.79,1806.96,-7.84,51.06,23.84,24.76,124.8,0
5.39,32.23,19.03,1800.62,-4.17,17.29,4.75,-2.17,57.32,0
6.24,20.47,7.38,1288.4,2.11,39.79,13.46,5.3,116.21,1
-3.71,29.62,1.94,1193.35,9.2,11.61,3.96,0.86,129.99,0
6.4,24.97,7.52,1319.77,2.67,22.58,11.81,19.52,84.65,1
5.29,16.85,-2.25,1801.93,11.53,54.34,16.64,-2.79,53.2,0
11.11,27.59,17.58,1807.13,9.94,54.68,-3.48,-4.1,123.05,0
5.97,22.45,9.79,1587.29,4.94,22.66,10.5,14.0,115.1,1
5.15,13.18,16.24,1199.05,-3.16,12.11,2.68,3.37,121.37,0
3.63,34.51,-0.62,1800.48,5.94,11.41,-1.48,0.54,54.67,0
8.31,27.77,19.69,1190.91,13.23,18.86,-3.97,20.9,126.51,0
5.63,24.16,9.02,1437.45,3.18,22.55,7.66,6.26,83.7,1
7.91,16.65,19.81,1805.61,-3.79,13.67,-3.91,29.59,124.08,0
-2.92,10.92,0.13,1192.07,-2.84,57.9,16.35,22.92,53.29,0
-4.0,11.92,0.02,1805.23,6.69,18.85,24.66,-3.52,53.76,0
5.77,21.72,6.91,1581.12,1.89,40.34,9.33,14.63,60.38,1
5.63,22.44,7.9,1622.32,1.36,31.86,13.42,8.27,117.24,1
13.5,15.45,-0.81,1191.77,-5.42,51.72,16.65,-3.81,127.12,0
-3.63,33.49,14.36,1805.99,8.91,13.78,24.73,-0.58,124.81,0
5.68,22.93,6.37,1243.52,4.83,32.11,6.58,11.48,67.03,1
-1.49,18.29,-3.74,1198.77,0.85,53.78,-2.93,2.23,121.77,0
10.81,30.88,-0.67,1192.75,7.71,13.9,20.64,2.79,123.01,0
9.83,31.0,14.96,1191.65,-0.95,53.6,23.26,-3.24,122.51,0
2.56,14.65,1.36,1804.43,14.0,59.24,21.85,26.4,52.3,0
15.34,28.06,11.51,1804.14,13.43,15.63,19.83,4.48,122.36,0
5.64,22.06,9.67,1445.55,3.12,35.35,9.47,17.12,103.97,1
15.68,27.81,-1.09,1806.85,7.43,54.65,16.68,22.73,121.47,0
8.56,12.52,15.14,1198.82,-4.42,56.48,19.06,23.4,124.33,0
6.47,22.62,8.18,1355.98,1.29,47.8,13.5,16.32,104.45,1
9.69,32.93,3.84,1807.72,0.04,50.2,16.18,21.76,120.86,0
6.12,24.98,7.1,1713.25,4.51,23.94,10.76,11.24,80.27,1
-3.61,12.86,-2.31,1802.54,12.06,50.35,-3.92,22.49,55.19,0
15.64,19.31,-2.47,1192.07,-3.91,16.47,21.39,28.1,121.68,0
5.84,21.21,8.93,1434.35,2.72,32.13,9.06,17.84,98.72,1
5.9,23.65,6.58,1688.1,1.83,35.38,8.75,11.02,71.56,1
11.42,11.32,16.34,1195.47,13.03,53.71,24.75,29.58,54.54,0
10.1,13.34,4.37,1198.36,-0.99,51.37,0.41,3.83,123.56,0
10.61,28.27,12.35,1195.2,5.25,19.18,3.32,24.82,56.09,0
6.24,21.85,6.93,1450.13,3.4,33.99,13.38,9.76,76.08,1
6.06,22.69,6.02,1231.33,2.38,32.07,8.6,7.59,100.92,1
5.66,20.56,9.94,1642.39,2.12,24.09,5.06,18.17,119.51,1
6.41,23.25,9.06,1287.8,2.49,32.57,5.67,14.54,94.92,1
-4.04,30.57,17.73,1195.6,0.66,57.75,15.63,27.67,55.7,0
6.34,20.79,9.16,1556.55,1.37,38.32,11.47,5.31,86.17,1
5.58,24.38,9.25,1787.32,2.42,33.87,13.79,17.38,92.75,1
5.84,22.1,6.96,1641.23,1.93,27.16,14.15,9.35,67.97,1
6.39,20.61,9.21,1679.03,4.11,32.81,7.4,19.14,61.01,1
-3.68,28.2,-2.33,1803.16,6.17,13.26,3.0,26.91,124.8,0
4.36,17.66,-3.33,1803.02,-0.58,17.42,-2.4,26.15,122.83,0
6.41,23.82,6.45,1245.25,3.61,24.19,13.0,14.89,84.66,1
3.11,27.85,12.46,1199.0,-0.97,15.38,0.01,4.33,121.52,0
11.84,16.87,11.9,1801.07,-2.3,10.0,1.03,-3.43,122.87,0
6.21,23.43,7.5,1414.91,4.74,49.81,5.28,9.85,88.24,1
5.76,23.32,6.57,1344.1,4.96,36.33,8.15,8.1,65.51,1
3.87,27.7,-3.25,1807.75,7.87,59.98,-3.46,-3.77,128.58,0
5.63,23.07,7.41,1730.73,1.12,20.95,8.13,9.26,75.0,1
5.76,23.13,7.44,1663.08,2.76,46.49,10.74,17.81,72.92,1
6.38,22.71,9.29,1537.03,1.39,26.46,11.56,14.88,90.82,1
6.31,20.56,8.33,1466.92,3.67,32.24,14.82,13.1,65.18,1
6.09,24.62,8.54,1553.51,4.91,38.67,11.59,17.65,79.47,1
3.17,29.11,16.77,1191.23,9.63,13.87,22.74,27.86,127.6,0
0.29,15.15,-0.24,1802.26,10.13,12.9,0.64,26.05,58.87,0
5.72,22.87,8.96,1600.2,4.66,38.67,12.13,17.45,72.79,1
14.76,30.35,15.93,1194.32,12.6,17.37,1.34,23.62,125.38,0
5.71,21.78,7.49,1200.03,2.23,39.54,9.84,6.51,91.42,1
5.55,21.3,7.34,1697.42,4.55,24.65,11.03,12.15,66.21,1
4.3,17.2,4.77,1807.9,9.44,11.21,21.49,29.19,53.86,0
5.95,22.06,8.83,1229.84,2.34,20.29,7.84,18.85,100.71,1
6.11,24.22,6.21,1340.72,2.92,37.51,13.68,18.98,116.07,1
6.3,23.34,7.1,1364.28,3.86,46.08,12.03,18.13,71.83,1
-4.43,26.85,0.38,1191.86,0.83,18.58,-1.95,-0.66,58.37,0
0.76,26.76,-1.07,1808.83,11.07,56.55,1.01,29.18,56.03,0
0.71,34.05,-1.82,1191.3,7.58,11.71,-1.6,2.85,122.17,0
5.63,20.24,7.25,1691.1,1.16,46.83,13.13,12.4,77.45,1
1.48,13.02,15.41,1802.11,-7.71,18.27,24.04,29.18,127.8,0
7.08,27.65,5.04,1800.66,-8.76,50.75,3.4,24.17,52.29,0
0.46,27.96,17.93,1801.11,7.73,50.22,23.09,26.53,128.47,0
9.2,26.07,4.43,1195.3,-8.79,11.35,2.89,29.45,123.05,0
6.48,21.2,7.93,1345.34,4.19,31.98,13.24,14.76,108.19,1
14.75,31.2,-1.52,1801.13,0.44,51.65,24.75,29.45,129.04,0
6.47,23.58,6.49,1744.07,4.43,47.85,9.74,9.75,114.02,1
5.76,21.44,7.53,1686.18,4.71,20.61,9.98,7.85,97.8,1
6.17,21.72,7.81,1599.85,1.6,30.6,5.97,17.12,65.55,1
9.47,30.11,3.38,1199.08,14.46,16.38,15.86,20.1,120.91,0
-0.29,27.41,17.95,1193.59,10.89,12.84,-2.82,-3.81,53.85,0
5.68,22.19,9.8,1653.58,4.35,48.9,6.83,18.16,81.79,1
6.32,24.67,9.14,1605.83,3.46,39.86,14.47,9.57,71.08,1
14.67,31.55,0.13,1807.25,10.76,53.54,18.77,0.29,128.93,0
8.74,31.7,11.92,1193.93,-5.58,17.65,20.91,4.45,121.68,0
3.86,30.04,5.62,1194.72,0.73,17.04,19.31,-1.47,56.31,0
5.75,23.43,9.79,1571.75,3.62,37.96,13.75,12.98,100.24,1
6.45,22.87,9.97,1476.53,3.86,43.45,14.88,13.89,73.66,1
5.88,22.13,9.88,1549.03,4.27,41.48,9.03,6.8,110.75,1
5.8,20.32,7.81,1342.2,3.93,29.43,11.2,6.86,61.67,1
3.91,27.81,2.76,1197.7,8.87,59.21,3.79,29.21,54.9,0
5.88,23.57,9.46,1523.33,1.75,47.53,13.44,13.99,85.8,1
6.27,20.86,6.23,1629.08,2.9,42.42,11.98,14.03,76.41,1
13.31,17.49,16.74,1197.33,5.64,56.37,-1.6,29.37,57.62,0
-2.56,19.23,2.99,1803.21,7.9,16.23,22.65,-4.87,59.21,0
5.01,13.79,17.27,1192.33,8.32,13.95,20.26,23.78,55.26,0
5.53,24.57,9.57,1593.8,4.34,47.72,14.41,14.56,83.76,1
13.1,17.4,13.91,1805.32,-2.19,16.05,4.22,0.69,51.21,0
15.18,31.68,2.84,1801.51,-6.26,53.31,-4.47,1.35,129.73,0
12.43,26.07,13.38,1801.53,11.36,17.91,-0.01,-3.54,52.16,0
5.88,23.32,9.15,1352.49,4.2,32.57,14.84,8.49,61.25,1
6.13,22.97,8.43,1241.85,4.06,35.48,7.38,15.19,105.11,1
6.46,21.67,6.37,1370.5,1.46,36.67,7.7,10.09,104.98,1
0.09,30.27,-3.21,1199.25,-5.15,18.2,22.17,25.93,123.55,0
-1.9,17.06,18.74,1198.33,6.04,56.62,2.53,24.31,121.72,0
-1.36,14.16,14.45,1195.17,-3.8,58.65,3.93,4.6,52.59,0
11.13,12.17,10.31,1192.35,-2.23,56.7,3.94,21.79,56.78,0
5.86,23.13,8.06,1720.28,1.48,28.02,13.55,18.91,80.23,1
2.62,15.42,0.23,1198.2,0.76,11.81,16.35,2.8,128.73,0
7.19,17.77,4.63,1805.44,9.31,58.37,-0.78,26.2,53.24,0
-3.3,13.16,19.4,1196.71,-2.05,57.72,-0.9,3.59,129.88,0
-1.23,30.89,-3.11,1191.18,14.61,53.75,22.55,25.87,123.48,0
14.7,13.14,-3.77,1197.47,6.68,53.23,23.58,21.5,129.5,0
0.6,10.64,12.67,1802.93,12.7,50.36,21.15,-3.79,53.61,0
5.91,21.33,6.15,1712.78,1.66,25.86,12.75,12.39,85.36,1
5.95,24.69,7.54,1568.58,3.51,41.37,13.97,8.19,81.79,1
2.3,12.39,-1.02,1190.91,11.56,14.57,-4.89,26.93,57.15,0
8.81,29.61,5.51,1196.85,11.18,57.26,22.82,22.95,125.89,0
5.99,23.43,8.51,1439.07,4.89,40.86,8.44,11.67,63.91,1
2.61,14.32,0.62,1801.98,-7.84,53.2,15.66,-1.02,123.05,0
14.07,11.88,16.7,1808.76,7.81,51.15,24.38,23.17,54.28,0
5.98,22.85,6.02,1756.91,2.71,34.02,13.03,14.27,96.7,1
8.74,13.44,14.34,1802.6,13.52,54.14,0.92,-2.29,55.25,0
6.22,24.05,6.55,1274.59,2.06,46.1,5.85,9.23,112.92,1
6.46,22.96,9.3,1280.13,3.39,29.19,6.64,12.47,68.91,1
6.28,24.94,6.91,1632.54,1.77,20.99,6.93,18.35,109.98,1
6.43,22.62,6.22,1609.36,3.6,32.67,7.98,6.9,63.29,1
-3.51,30.26,10.25,1807.13,-5.36,19.35,-4.94,3.13,52.53,0
6.37,22.59,7.46,1473.9,2.25,44.43,14.6,8.95,93.05,1
6.44,21.15,7.97,1263.75,3.17,41.84,8.77,11.87,94.64,1
-0.01,14.1,1.45,1809.23,9.83,50.23,17.25,23.34,53.46,0
16.24,14.09,11.11,1198.22,-5.37,17.8,21.08,-0.9,121.87,0
5.79,20.67,8.44,1667.73,2.26,27.64,9.05,14.98,98.79,1
5.77,21.93,9.56,1348.11,2.13,49.34,13.21,17.09,63.22,1
-0.78,25.43,-0.99,1193.8,-8.54,54.29,19.29,2.99,123.13,0
6.02,23.0,6.84,1270.13,4.0,43.84,12.6,9.79,103.98,1
10.66,16.22,4.58,1192.02,-8.35,51.15,23.58,23.84,51.23,0
6.69,33.44,1.84,1809.03,-0.73,52.24,22.96,-2.38,55.59,0
5.75,24.44,9.9,1573.2,3.86,25.65,12.04,6.75,73.62,1
7.6,26.64,2.49,1808.93,0.76,52.62,3.04,0.89,59.86,0
5.8,23.44,7.05,1419.04,2.22,40.08,10.71,14.32,108.9,1
5.89,22.44,9.24,1501.32,4.01,45.04,10.62,17.53,73.89,1
13.71,15.57,-1.56,1191.24,9.22,18.42,19.71,3.85,54.3,0
6.22,21.77,8.58,1358.92,3.77,23.01,7.18,14.93,102.13,1
6.07,20.46,6.13,1471.09,2.14,31.83,5.72,6.3,119.16,1
6.06,20.92,6.04,1561.95,4.47,47.31,13.3,12.1,116.6,1
5.56,22.13,7.42,1376.94,4.61,48.66,6.27,10.25,109.21,1
4.22,29.45,-2.37,1198.01,13.94,11.47,2.36,-1.21,58.65,0
12.83,33.99,17.99,1191.6,14.34,51.87,16.64,3.13,50.81,0
6.3,24.56,6.34,1520.9,4.28,42.26,6.55,18.04,73.68,1
6.43,21.47,9.06,1203.34,4.74,39.87,13.59,6.94,84.88,1
6.77,16.39,1.32,1804.3,5.37,12.63,0.45,28.14,122.04,0
0.37,11.07,4.77,1808.6,11.04,57.38,-3.6,3.83,59.53,0
-0.66,34.43,10.22,1190.36,7.6,15.89,-3.86,28.63,124.03,0
5.63,22.71,8.96,1678.66,1.35,41.77,7.36,13.93,68.16,1
14.77,29.34,1.26,1804.62,12.39,14.9,-1.36,-0.7,52.23,0
1.11,30.79,2.08,1808.15,14.17,59.84,-3.25,24.94,126.62,0
11.05,32.32,11.2,1804.55,13.51,10.7,-1.29,21.87,122.26,0
5.57,25.0,8.82,1264.51,3.0,35.49,5.23,15.64,76.44,1
6.75,14.67,10.57,1195.43,6.9,57.2,16.22,4.25,127.94,0
2.23,19.81,3.26,1192.14,-3.72,12.69,15.15,-3.05,123.32,0
2.21,32.85,2.82,1803.35,7.77,12.82,-3.73,-1.49,54.94,0
-1.9,13.97,5.07,1803.6,8.01,10.97,-2.27,-4.35,53.59,0
6.25,20.68,8.65,1294.12,4.66,31.42,14.14,8.38,83.31,1
5.59,21.83,6.88,1364.38,1.11,37.74,13.18,9.42,72.23,1
2.99,16.51,-0.03,1195.39,-8.27,16.1,0.94,-1.34,126.93,0
1.63,11.8,-3.75,1801.83,-2.22,17.82,-3.48,3.23,53.67,0
12.95,19.39,18.68,1194.03,-5.2,57.88,-3.6,26.03,56.84,0
6.47,23.67,6.46,1462.53,1.27,39.74,8.05,18.74,86.8,1
6.2,22.36,8.15,1710.19,2.32,28.75,14.89,13.39,115.37,1
-2.42,12.68,12.41,1197.45,-3.04,58.07,24.63,23.61,124.65,0
6.33,22.14,8.41,1419.64,1.49,48.75,13.27,11.79,102.15,1
9.95,12.76,18.67,1199.23,8.36,52.62,0.08,-0.49,53.9,0
6.37,20.3,9.52,1393.94,1.18,31.7,6.03,19.98,98.6,1
15.2,13.08,4.14,1198.84,-1.12,52.23,15.29,23.86,51.86,0
6.4,20.22,8.25,1335.05,1.18,47.89,10.73,18.55,75.44,1
-1.83,28.9,11.78,1807.15,10.05,18.27,2.14,-4.62,128.21,0
6.27,24.7,6.32,1649.61,2.98,29.68,9.55,19.13,63.31,1
-2.97,11.38,4.58,1191.24,-5.27,17.58,20.41,0.88,50.9,0
6.08,20.02,7.55,1434.35,4.76,30.62,8.85,18.91,116.93,1
16.1,10.2,18.53,1195.62,6.4,11.25,16.63,20.89,128.86,0
3.98,13.11,15.75,1800.78,9.69,13.92,-1.43,3.25,59.71,0
5.75,23.24,6.92,1220.76,2.49,31.13,10.97,13.71,60.61,1
5.64,22.9,6.27,1259.53,3.38,26.33,7.11,5.22,68.62,1
4.33,14.05,0.05,1801.65,-2.41,11.12,-2.08,20.34,126.69,0
5.61,22.54,6.17,1494.95,1.83,34.53,12.54,10.28,103.32,1
5.68,24.82,9.04,1359.02,1.79,43.7,13.75,16.0,101.57,1
6.31,23.66,8.42,1403.66,4.71,36.27,13.85,6.21,64.68,1
6.39,22.76,9.42,1644.42,2.82,42.16,12.88,16.69,63.38,1
-3.98,29.6,2.01,1190.83,5.99,12.71,2.31,-0.28,58.31,0
9.67,30.43,1.26,1807.3,-2.4,11.56,-4.67,22.87,52.66,0
6.39,24.16,9.84,1717.5,1.28,25.95,8.93,12.88,91.21,1
6.29,21.9,8.11,1679.17,2.41,29.44,7.19,11.41,116.74,1
5.73,23.66,8.14,1485.21,4.4,47.39,10.3,12.44,76.24,1
3.09,28.4,10.72,1196.66,10.96,59.37,4.09,-1.04,124.86,0
8.84,28.37,1.66,1803.07,-2.05,16.44,-0.88,-1.21,128.27,0
12.99,34.87,12.22,1196.95,-3.76,53.62,22.73,2.94,53.93,0
6.19,21.5,9.82,1384.51,3.06,28.19,7.41,8.36,96.55,1
5.82,20.38,6.6,1432.71,2.83,30.92,12.03,5.23,60.49,1
1.24,17.27,-2.41,1199.31,0.42,59.02,1.91,-0.85,123.81,0
-4.35,18.26,14.91,1193.28,-3.05,54.7,-1.32,27.24,51.74,0
6.3,20.2,8.68,1354.37,4.87,36.46,7.1,15.78,103.08,1
5.92,23.42,9.86,1475.88,2.89,22.63,12.72,16.21,93.58,1
12.25,10.03,4.46,1804.16,-8.79,54.76,3.78,-4.47,125.36,0
10.66,26.94,-3.06,1809.31,-1.14,18.16,-3.14,-2.81,55.65,0
6.31,22.71,7.65,1334.92,4.06,34.1,14.05,17.44,93.26,1
12.0,11.64,-3.12,1198.77,-4.27,52.35,22.67,-2.31,50.49,0
5.57,22.01,6.06,1722.08,3.38,34.89,5.53,15.29,72.69,1
5.55,24.14,6.52,1273.51,4.69,43.3,12.2,8.35,79.66,1
12.17,32.36,5.81,1802.6,-5.78,59.12,21.79,29.49,54.98,0
5.74,20.79,8.33,1541.91,1.35,48.29,12.13,14.92,94.42,1
10.92,12.97,10.26,1191.04,-6.38,58.73,3.76,2.42,50.7,0
3.77,12.97,5.4,1196.53,7.01,18.52,0.57,27.13,129.68,0
3.31,29.77,16.46,1190.02,-8.96,51.24,17.72,1.78,121.58,0
5.62,24.48,9.48,1200.03,3.85,34.33,14.94,13.72,78.4,1
16.04,32.46,18.1,1197.71,0.77,15.69,-0.29,25.74,128.82,0
6.09,21.71,6.98,1573.84,1.97,35.28,10.3,13.69,95.48,1
6.33,20.96,7.81,1642.63,2.52,21.41,7.68,6.15,115.66,1
2.76,13.8,1.9,1802.49,-8.52,10.06,23.94,-4.97,127.77,0
5.83,20.64,9.9,1554.25,1.14,32.12,5.37,17.74,64.92,1
-0.69,16.03,16.26,1801.22,-5.84,16.61,0.83,-0.94,129.95,0
6.24,24.96,6.28,1480.92,1.61,22.4,14.41,13.96,96.04,1
6.02,21.51,8.46,1729.45,3.09,29.08,14.76,13.99,98.38,1
9.89,29.05,3.2,1808.1,10.58,12.08,21.09,0.15,51.96,0
7.45,10.5,13.94,1197.16,-7.3,59.62,-2.51,27.53,58.68,0
14.1,31.92,17.89,1192.22,12.32,10.82,1.81,2.49,59.5,0
-1.94,28.92,3.82,1803.73,-2.36,54.66,20.76,21.87,53.7,0
11.17,33.69,11.88,1800.35,12.1,10.52,16.68,29.33,50.6,0
6.41,21.46,8.21,1468.02,3.34,42.16,12.1,18.94,107.26,1
11.05,16.54,11.77,1805.15,7.7,15.74,24.67,3.11,59.06,0
1.3,33.43,14.19,1196.62,-6.35,52.76,-3.57,20.31,122.88,0
0.97,16.96,16.79,1193.08,-2.02,18.29,4.81,27.32,124.21,0
1.1,13.72,13.17,1801.32,12.3,14.48,15.42,20.91,59.07,0
2.36,31.53,-1.98,1802.09,-5.84,16.86,18.07,-0.8,58.5,0
6.13,20.6,8.89,1708.03,4.64,37.57,14.06,15.88,97.19,1
14.56,32.85,10.48,1803.91,14.34,55.47,1.63,21.82,129.27,0
-3.99,16.03,14.33,1803.63,0.12,15.96,-4.56,3.94,51.07,0
6.3,23.98,9.61,1493.67,3.36,43.01,9.54,9.21,77.22,1
-0.7,29.33,2.51,1198.91,-3.34,50.48,18.83,24.18,59.29,0
6.01,22.41,7.07,1450.29,1.22,42.63,8.35,14.84,61.61,1
6.3,23.29,6.68,1609.88,4.71,31.94,11.09,15.37,60.07,1
6.42,23.52,9.15,1473.16,4.48,41.33,14.52,7.32,94.19,1
6.46,23.05,6.89,1413.53,4.74,34.11,9.94,17.87,104.71,1
14.51,26.78,-1.53,1803.44,-2.82,57.5,15.71,1.47,120.88,0
5.73,22.66,9.71,1389.69,1.54,43.42,13.63,6.43,84.91,1
5.93,22.67,9.16,1711.06,1.69,26.97,8.56,5.15,109.81,1
5.52,21.17,6.22,1653.28,4.14,27.87,10.91,15.04,118.69,1
5.58,22.46,6.75,1254.51,3.72,47.0,7.45,10.58,70.0,1
-2.36,27.95,17.36,1196.27,-0.35,18.47,2.18,0.18,51.27,0
6.37,22.78,8.64,1619.04,3.86,34.72,13.07,5.74,105.06,1
0.53,34.96,4.08,1808.2,-2.65,50.9,3.75,-0.58,58.26,0
5.89,24.73,8.55,1447.93,1.56,26.14,10.57,9.53,95.61,1
-2.37,11.74,3.55,1199.07,11.4,58.95,4.01,2.07,121.44,0
5.26,26.4,1.44,1808.27,13.07,13.57,24.4,29.26,125.13,0
9.43,28.49,-3.04,1809.69,9.11,14.79,18.44,23.0,55.18,0
