pH,Temperature,Dissolved Oxygen,Electrical Conductivity,Turbidity,Nitrogen,Phosphorus,Potassium,Water Hardness,Label
5.9,20.07,7.33,1458.48,3.54,33.34,7.71,18.93,93.14,1
5.64,23.67,9.72,1650.02,3.95,46.57,11.78,8.76,72.68,1
5.76,22.6,9.71,1372.08,4.8,35.03,10.22,6.44,82.52,1
11.4,19.54,-3.73,1193.6,-1.69,18.28,15.11,-1.09,54.92,0
5.71,20.08,9.73,1410.69,1.41,33.66,14.71,15.93,96.44,1
5.65,21.96,6.39,1747.91,2.99,40.13,12.01,18.17,77.6,1
-0.11,29.62,-1.57,1195.37,11.27,54.74,0.51,21.44,59.26,0
5.55,21.06,8.01,1387.9,2.27,48.03,6.98,17.49,114.93,1
5.84,20.38,9.26,1489.54,3.39,37.33,5.78,15.81,93.18,1
6.19,24.87,6.95,1653.26,1.08,23.91,8.59,14.02,99.97,1
6.24,21.6,9.62,1770.72,1.26,20.99,12.34,13.29,62.63,1
6.1,22.03,9.17,1674.71,1.67,25.67,6.89,19.84,86.33,1
6.29,20.09,8.34,1613.93,4.67,28.17,8.66,8.12,64.39,1
5.77,23.72,6.41,1342.78,1.18,35.3,11.63,18.31,75.11,1
6.48,23.57,7.43,1209.11,2.16,25.05,14.81,13.24,66.45,1
5.72,21.26,6.46,1322.63,3.89,29.25,9.87,6.75,66.82,1
6.4,22.9,7.59,1291.73,4.57,41.59,5.91,10.26,77.69,1
5.79,23.21,8.47,1289.24,2.23,27.2,11.04,18.95,82.15,1
6.38,24.66,8.56,1797.58,4.66,24.95,11.54,17.79,100.91,1
6.01,24.51,7.08,1335.19,3.95,38.6,7.89,18.76,107.36,1
6.45,20.38,6.59,1787.96,4.94,20.95,11.4,11.52,64.17,1
15.01,19.4,3.9,1192.71,-2.81,12.23,-4.05,2.42,122.71,0
6.24,23.56,7.27,1580.31,4.79,37.33,14.22,7.01,69.56,1
5.58,21.96,8.41,1353.08,2.87,38.45,9.81,19.36,110.01,1
5.97,23.39,9.32,1230.19,1.68,28.45,11.65,18.69,66.8,1
3.47,30.29,10.29,1802.95,-2.26,51.81,20.49,25.81,56.81,0
8.35,32.57,1.03,1192.93,5.34,53.21,4.05,22.65,126.26,0
5.72,24.13,9.79,1463.53,4.48,47.13,6.41,18.19,107.13,1
6.49,21.01,7.15,1438.78,4.11,41.42,8.41,15.62,84.84,1
-1.22,14.71,13.47,1801.99,-5.44,51.34,23.96,27.61,55.76,0
4.6,31.65,12.06,1801.68,-0.3,58.75,3.6,24.59,129.57,0
9.65,26.53,3.29,1194.12,9.81,16.35,15.23,-4.83,125.1,0
5.64,20.29,8.25,1569.39,4.52,23.05,13.06,7.83,78.94,1
8.97,11.16,18.06,1808.98,-3.01,10.9,2.35,25.17,52.03,0
0.31,16.95,11.37,1809.37,5.17,54.32,1.46,-1.4,53.41,0
10.65,30.27,16.85,1193.42,-4.11,14.63,18.56,1.6,56.98,0
15.42,12.38,-2.06,1190.73,9.0,11.36,-0.21,4.01,128.87,0
6.46,21.76,9.28,1695.91,2.26,35.5,13.6,17.57,82.33,1
9.7,29.96,16.37,1803.47,12.2,13.46,1.32,-3.64,53.71,0
13.23,34.45,0.31,1809.82,14.24,58.32,22.76,21.86,57.51,0
6.06,24.85,8.96,1245.35,4.38,39.38,9.37,6.79,94.6,1
16.12,33.81,-2.89,1804.32,-7.66,56.53,3.21,1.41,123.79,0
13.97,12.88,14.84,1801.19,-7.72,14.59,4.33,24.03,127.84,0
6.4,24.72,6.39,1308.41,3.82,32.05,14.82,5.46,105.99,1
-0.91,14.61,0.44,1806.29,5.45,52.91,24.23,27.5,52.79,0
10.3,32.34,-2.88,1807.23,10.62,56.21,23.71,25.59,127.04,0
6.25,21.77,9.7,1334.34,3.03,23.76,8.66,15.78,117.4,1
8.29,13.31,17.94,1807.1,-2.11,10.28,2.26,-2.46,129.46,0
-1.77,26.54,17.44,1197.45,7.23,19.15,15.64,21.63,121.7,0
14.11,31.1,-1.01,1194.73,13.14,19.44,-2.55,1.32,125.46,0
1.84,33.16,13.4,1801.98,0.67,57.27,1.74,27.74,56.9,0
14.19,31.23,15.16,1193.22,-3.68,12.72,19.87,21.77,123.9,0
5.73,20.88,8.53,1578.9,1.01,31.59,13.68,13.07,113.89,1
9.12,26.19,18.04,1198.23,8.78,10.03,22.39,28.45,120.27,0
6.21,23.32,6.56,1648.87,3.21,38.96,12.99,5.28,105.18,1
5.68,21.03,7.38,1249.02,2.23,44.32,8.97,12.38,70.23,1
8.3,25.61,3.59,1196.03,-1.78,53.63,-1.33,-2.49,56.11,0
6.18,20.01,6.0,1624.02,1.34,37.1,10.13,13.65,97.69,1
14.21,15.15,5.55,1806.43,6.45,57.14,18.34,25.11,127.05,0
6.78,14.79,13.77,1197.86,-8.6,57.2,-4.02,-1.63,128.56,0
12.11,27.85,3.19,1801.06,10.28,15.45,1.92,-3.35,58.37,0
-4.04,31.16,3.96,1803.92,8.53,51.14,4.0,4.85,121.91,0
-1.99,28.26,14.13,1195.92,-4.51,52.67,15.29,28.06,125.24,0
4.3,30.8,1.99,1195.34,14.71,51.12,22.72,26.75,129.93,0
6.1,24.88,6.31,1786.13,2.9,26.02,7.06,14.15,96.05,1
3.5,27.41,10.75,1801.79,-7.91,59.32,-0.58,-4.55,123.95,0
-2.57,19.26,16.32,1191.15,7.08,51.42,2.21,23.98,51.99,0
5.96,20.56,7.33,1573.88,1.39,23.75,8.41,17.55,108.74,1
6.22,21.87,7.46,1431.38,3.77,25.6,12.3,9.89,104.71,1
-2.6,32.58,0.99,1198.94,7.84,55.6,17.2,26.21,51.96,0
5.67,24.2,8.07,1227.8,4.02,20.65,10.13,10.87,68.47,1
5.94,20.89,7.07,1461.03,3.7,48.1,12.46,18.78,76.34,1
6.45,23.09,8.78,1448.41,1.07,36.35,5.46,17.8,98.91,1
5.92,23.98,6.13,1204.27,2.71,29.2,12.78,7.04,66.16,1
12.8,15.41,18.31,1807.07,8.39,15.11,4.43,29.15,124.6,0
1.15,27.12,16.08,1803.99,9.88,11.94,1.49,-2.86,128.97,0
10.0,33.35,3.52,1196.92,-5.63,54.24,2.1,-0.14,56.77,0
-3.62,16.21,18.05,1802.06,11.5,15.17,22.03,21.09,52.5,0
7.16,10.27,-2.13,1804.08,-7.71,59.38,20.22,20.64,58.54,0
6.03,21.19,6.88,1790.59,4.78,42.74,13.59,14.47,71.43,1
5.6,22.22,7.28,1367.93,2.59,32.97,5.54,19.61,98.62,1
9.61,13.66,3.9,1808.41,12.55,58.37,-4.74,-1.14,127.46,0
3.06,13.16,19.65,1194.37,-1.89,58.32,15.39,29.04,52.96,0
5.54,22.76,9.13,1247.05,3.23,20.91,10.96,18.01,66.42,1
9.12,10.62,19.62,1195.55,10.52,59.24,24.46,27.8,125.84,0
6.23,22.38,9.39,1776.75,4.38,46.63,13.49,16.81,89.12,1
-0.51,27.92,1.72,1800.38,6.94,16.93,4.69,4.09,51.49,0
16.02,10.46,5.84,1197.07,-8.67,51.36,19.61,26.92,54.28,0
10.91,33.17,0.37,1191.33,-0.19,18.49,24.62,27.99,122.29,0
5.71,21.93,7.76,1206.76,2.87,22.94,12.82,19.72,90.1,1
0.4,25.52,0.8,1198.0,9.45,55.85,23.44,26.31,59.69,0
5.56,20.93,9.38,1660.16,2.95,49.36,9.53,9.51,98.29,1
6.29,21.56,6.22,1435.29,3.79,29.85,9.43,18.28,112.79,1
4.6,33.9,4.52,1807.28,-4.74,55.34,20.18,28.25,57.71,0
5.61,20.85,7.63,1490.14,1.5,47.29,8.84,5.76,117.13,1
5.7,21.63,7.05,1301.72,3.04,38.82,12.59,15.96,100.3,1
-1.12,33.26,2.7,1801.97,9.0,16.39,15.79,24.16,125.08,0
6.38,24.98,8.4,1391.13,3.99,33.4,9.86,5.7,68.02,1
5.88,21.23,9.61,1370.65,2.52,36.05,14.52,15.9,102.36,1
4.79,29.21,14.74,1195.18,12.08,56.06,-0.6,4.34,50.25,0
5.68,20.24,7.07,1280.05,1.92,38.08,11.55,9.57,87.5,1
-2.06,29.56,5.76,1194.27,-4.4,52.83,-4.69,1.94,123.81,0
1.18,19.1,1.2,1807.16,-2.13,52.0,22.78,2.67,54.52,0
1.9,27.52,4.98,1807.17,-6.59,57.39,21.24,1.47,124.55,0
9.08,27.53,16.79,1803.39,-6.51,51.29,20.35,28.37,125.53,0
6.05,20.5,6.64,1283.35,2.32,32.24,13.04,18.9,100.64,1
6.04,21.15,6.08,1520.7,3.31,32.18,13.75,14.67,106.71,1
5.86,21.47,9.12,1634.82,3.1,31.12,14.38,7.85,75.06,1
12.95,34.66,4.68,1805.31,-7.58,52.06,20.6,25.11,59.81,0
3.3,34.2,-0.56,1196.89,13.01,57.51,-3.46,28.32,127.21,0
6.97,27.46,5.11,1197.92,9.14,51.33,0.86,22.98,59.48,0
5.61,24.26,9.1,1489.49,3.39,42.75,9.9,15.95,90.49,1
7.46,28.22,-3.37,1800.56,9.73,50.43,21.69,1.3,125.45,0
5.71,20.83,9.57,1795.1,3.46,29.18,5.76,10.55,105.17,1
5.58,22.49,7.75,1496.88,3.71,31.49,11.35,12.0,107.63,1
-0.19,16.12,0.13,1805.3,-4.59,15.75,20.68,-0.58,57.56,0
5.85,22.22,8.14,1695.75,2.66,45.75,7.82,6.89,115.43,1
0.06,34.08,13.32,1196.75,13.91,56.83,-2.76,-4.79,55.49,0
-1.22,30.65,19.84,1192.06,-4.47,16.58,24.22,-4.62,124.66,0
6.5,20.62,7.16,1222.6,2.66,42.13,12.45,6.59,100.05,1
5.58,22.77,7.97,1314.89,1.1,40.99,8.54,17.18,70.57,1
6.1,20.64,8.55,1502.02,3.22,48.72,6.95,6.18,63.5,1
1.49,12.99,17.93,1198.44,13.6,50.28,24.76,22.52,126.45,0
6.03,21.99,7.42,1328.78,2.9,48.56,8.52,17.26,109.38,1
4.26,33.24,3.67,1198.27,-4.62,13.12,17.63,22.66,55.28,0
11.39,26.2,17.95,1806.49,-6.03,58.9,-2.56,4.68,58.49,0
6.25,23.85,8.73,1649.38,1.37,26.29,8.93,13.92,60.11,1
6.25,23.18,8.0,1675.45,3.76,34.0,12.87,19.51,107.79,1
-3.6,31.29,12.36,1193.46,11.18,54.55,22.16,26.77,53.12,0
4.75,31.41,14.34,1197.07,-3.76,16.0,-4.21,-0.3,123.94,0
-3.14,29.17,12.25,1801.6,12.77,17.1,15.63,-3.76,56.52,0
8.37,13.75,19.05,1191.17,12.16,54.69,-2.27,1.96,121.23,0
6.01,22.85,7.48,1586.48,4.91,25.45,11.82,10.4,66.76,1
14.76,31.06,-1.11,1809.85,-5.5,13.11,20.49,25.67,50.76,0
5.78,24.81,6.16,1736.73,2.8,22.71,8.2,16.24,84.11,1
6.18,21.34,8.91,1451.5,4.97,49.92,7.25,17.2,62.15,1
5.94,21.68,9.61,1748.35,3.1,42.01,14.38,7.36,97.86,1
2.76,34.25,14.86,1806.57,-6.84,13.92,-1.98,20.79,128.95,0
0.52,11.73,14.29,1808.77,6.02,59.79,-0.48,3.03,53.92,0
6.49,20.45,9.77,1602.16,1.37,24.82,12.87,10.27,98.81,1
1.41,26.75,10.39,1194.69,-0.53,16.8,1.89,0.88,128.43,0
15.01,29.31,11.16,1807.33,14.99,14.64,20.39,-1.36,53.51,0
3.92,12.25,19.72,1803.79,-6.53,13.64,15.12,0.27,124.05,0
5.99,21.47,6.42,1394.61,3.84,36.22,13.32,5.52,84.14,1
6.32,20.13,9.24,1456.89,2.94,31.01,11.46,17.39,84.46,1
5.69,24.45,6.48,1691.05,2.34,32.08,10.0,19.78,72.37,1
6.36,22.65,9.16,1681.06,3.28,32.58,8.49,17.87,86.59,1
5.83,23.04,8.07,1440.99,3.22,45.4,5.98,18.68,61.31,1
8.36,14.19,16.69,1806.66,-4.04,10.41,21.78,20.59,52.82,0
14.0,10.16,11.31,1194.12,10.04,52.62,21.68,-2.19,50.98,0
5.68,24.64,9.21,1450.73,2.29,30.1,14.83,16.5,76.69,1
12.53,11.14,-0.99,1196.95,10.12,17.86,-1.68,28.54,121.06,0
5.57,23.03,7.11,1752.73,2.16,44.54,12.78,7.65,90.18,1
14.13,10.69,14.83,1804.08,-2.23,18.12,15.46,28.03,59.15,0
6.41,20.53,9.64,1435.82,2.03,36.63,14.44,8.87,63.32,1
10.24,28.17,0.88,1190.72,-6.37,12.53,-4.73,28.82,121.85,0
5.97,22.97,9.16,1298.45,3.01,40.0,8.32,18.44,63.49,1
5.57,23.58,8.47,1372.4,2.78,43.49,7.71,5.43,80.66,1
5.71,22.68,7.18,1396.73,1.87,35.36,12.8,19.96,100.85,1
-1.98,10.73,-0.39,1196.28,-1.23,57.87,0.92,26.88,128.12,0
-3.33,30.69,14.77,1800.91,10.5,15.4,18.47,29.12,126.76,0
6.08,21.28,6.59,1230.38,3.0,22.25,10.0,10.73,102.47,1
6.02,22.2,6.47,1315.85,1.58,32.98,14.38,8.05,73.34,1
5.2,30.33,1.1,1195.79,-4.49,57.87,22.72,2.03,50.25,0
6.45,20.61,6.05,1353.93,1.95,42.11,12.63,12.11,62.74,1
6.18,23.74,8.13,1648.0,1.75,37.18,12.2,14.22,85.14,1
13.3,34.07,2.67,1199.03,7.54,19.67,-4.71,25.37,51.89,0
16.49,18.06,-0.86,1809.84,-0.78,15.07,-3.35,23.54,51.14,0
5.77,24.8,9.35,1702.59,3.59,23.46,10.33,10.62,113.17,1
6.45,24.91,9.03,1685.26,4.29,40.71,11.37,14.46,64.57,1
6.08,22.04,7.58,1625.86,2.65,36.71,10.38,11.46,100.41,1
5.6,20.69,6.17,1779.51,3.44,29.33,12.04,10.24,72.63,1
5.76,25.0,9.64,1619.21,1.34,26.28,5.85,12.19,86.68,1
5.99,21.54,9.69,1752.95,1.8,38.27,10.74,13.13,65.18,1
5.71,23.43,7.3,1548.67,2.96,34.97,11.14,6.34,97.59,1
12.22,26.24,4.1,1193.91,9.72,13.54,20.49,-2.19,58.06,0
5.7,23.42,7.65,1670.07,2.51,45.9,13.91,5.64,111.8,1
13.46,27.53,2.32,1801.6,-5.07,18.37,22.05,-4.58,120.21,0
3.09,33.18,12.3,1807.51,0.63,10.27,23.67,27.96,123.15,0
1.02,15.25,17.86,1197.59,-7.81,17.51,-2.56,3.15,56.33,0
-2.8,28.83,14.84,1805.4,13.16,19.77,24.98,22.23,52.74,0
16.29,18.01,-3.81,1802.58,10.75,17.17,22.93,25.95,58.04,0
6.28,23.82,8.01,1673.43,1.5,36.45,10.85,16.51,89.05,1
16.09,13.06,16.41,1193.57,-8.36,12.07,16.29,29.61,58.18,0
10.84,26.05,15.58,1800.11,-8.6,10.07,15.74,26.34,55.53,0
-2.01,10.24,17.02,1805.09,-5.65,16.61,21.13,-0.77,54.95,0
8.49,17.8,0.77,1802.9,9.01,12.21,-4.4,2.42,124.71,0
-1.56,13.97,16.44,1196.13,12.25,16.67,16.96,25.35,128.37,0
12.04,32.85,15.63,1198.83,14.87,58.31,23.1,21.53,120.45,0
6.48,24.02,8.01,1234.71,2.14,39.23,10.69,11.52,96.75,1
2.17,14.17,-2.3,1198.58,9.88,51.56,15.19,-0.5,51.55,0
-1.71,13.85,14.2,1195.68,11.9,14.89,0.23,2.52,126.77,0
-2.27,34.72,3.72,1193.46,-1.97,15.69,21.06,4.11,56.19,0
-0.32,15.22,10.34,1198.58,12.91,19.2,17.71,0.46,124.05,0
5.99,21.94,9.01,1757.86,4.17,34.24,8.43,14.11,108.56,1
6.26,24.09,7.63,1477.2,4.05,43.48,15.0,15.08,77.4,1
6.16,21.23,7.3,1374.25,4.68,46.97,5.53,13.48,82.03,1
5.7,24.84,9.28,1670.07,1.74,37.78,13.34,15.27,71.34,1
5.97,24.51,9.96,1660.08,2.32,27.84,7.13,12.61,89.91,1
6.32,23.49,9.81,1579.65,1.44,36.64,6.82,7.09,80.88,1
6.13,23.57,8.43,1431.45,3.34,41.76,10.14,16.78,106.18,1
6.47,23.64,9.47,1758.47,4.54,37.6,5.17,19.11,90.82,1
6.35,21.22,8.82,1436.35,1.07,36.76,14.6,8.92,70.45,1
0.44,13.06,4.73,1803.1,13.28,55.41,17.0,21.48,128.72,0
6.5,21.51,9.46,1406.56,2.27,33.87,14.01,14.99,62.26,1
-0.49,25.53,0.22,1198.84,-8.66,10.25,2.21,0.25,58.29,0
2.24,30.9,18.62,1806.09,0.56,15.7,2.4,25.66,120.74,0
5.99,23.61,9.12,1310.23,3.11,36.0,13.22,8.41,85.86,1
5.94,22.06,6.16,1317.88,3.7,25.35,8.82,6.91,64.3,1
9.29,25.29,13.59,1191.76,9.08,14.33,-2.61,4.12,128.33,0
14.96,31.4,13.27,1804.04,-7.05,12.91,15.12,-2.61,124.58,0
1.84,11.54,0.73,1199.62,6.93,53.43,16.2,-3.75,52.95,0
5.97,20.2,8.58,1589.8,4.33,48.15,11.42,15.83,78.13,1
11.32,17.75,-1.79,1805.25,5.23,11.43,21.15,-3.54,50.27,0
10.17,14.12,3.53,1804.65,-3.91,11.73,20.42,-4.2,50.37,0
5.93,23.23,8.96,1351.79,3.05,21.32,13.69,8.31,95.7,1
-1.92,14.93,17.83,1194.25,-8.01,58.21,18.59,20.69,59.54,0
12.69,15.76,-3.26,1808.17,-4.87,51.41,22.56,20.64,54.54,0
5.7,23.21,7.89,1767.84,4.75,42.24,9.32,17.55,91.44,1
6.14,21.7,9.52,1539.62,2.99,39.51,11.44,11.83,107.96,1
-2.47,29.83,11.54,1191.31,-6.35,50.19,24.32,21.19,52.02,0
6.33,22.7,7.13,1360.43,2.01,27.88,12.5,8.47,105.89,1
12.31,25.86,3.83,1193.31,-3.6,57.15,17.44,23.65,122.0,0
5.89,21.77,6.18,1671.03,4.62,27.45,6.14,16.77,92.96,1
6.44,23.9,7.21,1767.18,3.46,29.46,6.23,6.09,104.93,1
-3.28,25.59,19.07,1802.16,7.72,11.83,18.28,20.63,124.21,0
14.29,28.96,19.9,1190.02,8.7,55.35,15.26,-2.34,55.68,0
5.92,23.34,6.54,1725.91,1.62,25.22,5.28,18.65,113.11,1
5.58,24.35,8.32,1643.67,4.96,21.38,10.61,12.13,100.13,1
6.0,23.55,8.95,1796.92,2.84,27.84,6.22,12.09,119.64,1
9.2,28.72,-3.07,1806.43,-6.1,11.62,16.84,0.38,124.51,0
-2.35,28.54,13.04,1804.69,-5.34,17.22,18.43,29.92,56.25,0
14.94,33.69,-1.73,1809.29,-4.31,17.74,-4.65,0.81,50.39,0
5.85,24.14,7.25,1639.89,2.16,22.44,7.7,5.1,118.4,1
14.39,30.4,5.22,1800.81,6.16,10.99,0.89,-1.24,52.35,0
6.25,21.73,7.05,1201.21,1.31,28.0,9.94,14.87,65.47,1
6.28,23.97,9.03,1301.84,3.65,35.22,6.47,17.6,117.46,1
6.11,23.05,8.17,1236.72,2.23,20.26,12.37,17.91,84.12,1
-2.41,31.71,-2.22,1804.28,7.36,19.61,15.94,-1.63,53.02,0
13.24,33.07,10.86,1190.25,12.3,52.8,0.85,0.23,57.04,0
4.72,31.91,11.55,1199.67,-2.73,51.58,20.77,20.87,57.25,0
6.28,20.25,6.22,1216.59,4.14,45.8,6.65,13.22,98.75,1
6.69,12.25,-1.66,1191.84,13.35,56.66,21.47,-3.76,122.21,0
15.69,19.14,5.23,1198.12,10.01,12.82,-0.64,-4.97,129.49,0
5.81,23.29,8.53,1777.4,3.72,35.79,11.67,18.28,81.58,1
0.5,15.49,13.32,1805.67,7.85,53.39,23.59,1.31,54.09,0
11.99,18.77,15.9,1803.03,14.78,18.78,3.89,24.45,56.89,0
10.43,11.2,0.52,1199.62,11.1,57.97,17.47,29.33,123.75,0
6.17,22.99,9.3,1344.08,2.32,30.25,6.56,15.47,71.02,1
6.42,20.78,9.13,1230.22,2.61,25.31,6.67,15.41,88.28,1
5.88,23.78,8.58,1279.5,2.59,32.14,13.88,8.51,112.61,1
5.62,22.29,9.75,1246.65,3.57,36.72,11.15,13.35,69.93,1
6.1,23.51,9.68,1660.99,3.64,22.75,10.76,12.56,66.55,1
5.09,26.57,2.97,1809.22,5.72,12.05,22.41,-3.68,123.93,0
10.02,12.38,12.43,1195.07,-2.1,13.37,-3.68,-4.26,55.95,0
-2.57,18.3,-2.81,1195.24,0.69,13.91,4.83,-4.16,53.37,0
6.35,23.66,7.73,1635.3,3.63,33.32,6.65,10.02,103.52,1
6.46,22.58,9.56,1434.56,1.91,45.42,8.04,16.12,80.06,1
6.23,20.85,7.75,1381.27,2.81,43.35,5.9,17.02,63.6,1
12.59,11.92,-1.4,1196.29,-4.16,54.92,-1.53,1.12,123.73,0
6.11,22.46,7.58,1512.5,4.78,34.08,14.29,8.59,82.31,1
6.36,20.71,8.33,1409.39,2.56,47.17,14.03,15.09,97.75,1
4.74,26.71,13.89,1800.26,-4.99,59.57,18.12,26.06,125.2,0
5.81,20.32,7.42,1384.74,1.9,35.13,11.1,8.48,110.46,1
6.04,22.42,8.71,1618.15,2.47,44.81,9.65,10.35,104.47,1
5.55,24.95,9.62,1432.6,4.93,48.13,6.82,12.86,80.59,1
8.64,13.03,14.29,1809.11,-6.93,13.92,2.49,3.18,52.7,0
15.4,34.15,10.33,1805.08,13.42,16.27,1.36,20.51,122.17,0
-3.47,12.5,14.36,1803.73,-8.19,50.17,-2.61,-1.02,129.37,0
7.74,16.2,4.7,1800.36,8.34,58.41,4.78,-1.58,53.41,0
14.22,27.54,4.8,1807.77,12.54,55.78,21.13,3.7,126.82,0
5.8,21.36,8.81,1338.75,2.76,48.17,13.01,13.01,114.23,1
6.12,21.97,9.35,1657.99,1.41,45.51,8.56,13.28,93.64,1
6.43,23.79,7.05,1211.99,3.39,29.75,11.4,12.08,85.62,1
5.91,24.2,7.32,1431.12,4.32,41.97,12.74,5.85,111.06,1
-2.42,10.92,3.2,1808.82,5.36,14.11,1.36,0.77,58.43,0
6.31,22.02,9.19,1465.18,3.02,20.0,7.32,17.23,119.45,1
6.18,23.41,9.38,1446.16,2.5,37.02,9.29,11.89,96.41,1
-3.84,13.0,-2.69,1804.65,10.97,18.2,17.14,28.22,124.69,0
13.25,30.49,18.24,1807.42,-8.12,11.38,15.66,28.55,54.81,0
9.88,34.13,19.11,1803.34,7.53,12.54,-0.59,-0.73,59.71,0
9.74,18.28,16.04,1807.15,-1.37,52.31,20.6,25.06,126.93,0
6.43,22.85,9.97,1262.65,3.36,43.98,5.41,8.43,62.83,1
10.9,17.41,15.69,1191.6,-4.45,53.57,1.49,4.61,55.88,0
7.98,33.45,17.8,1195.3,-5.83,51.0,-1.38,-1.84,121.51,0
3.32,12.8,16.08,1193.97,-8.55,18.62,-3.49,22.39,125.19,0
4.78,12.49,12.27,1803.26,-6.4,55.94,24.57,21.53,120.62,0
13.4,25.15,17.09,1193.77,10.17,53.52,17.01,26.88,123.2,0
-2.52,27.28,3.62,1192.49,-7.93,19.73,-4.88,24.03,124.26,0
5.96,22.58,8.94,1623.53,2.39,27.29,13.14,8.67,60.76,1
5.51,22.11,8.44,1562.3,4.2,26.81,11.76,13.22,80.12,1
6.48,22.08,6.67,1731.43,4.1,24.12,5.67,10.72,71.3,1
9.82,12.94,-1.17,1804.51,-3.3,14.0,3.52,26.45,123.45,0
6.23,22.5,9.15,1336.93,4.21,47.98,7.04,14.21,67.1,1
-0.52,28.82,11.63,1197.13,-4.52,14.95,16.04,27.92,127.05,0
14.88,15.59,14.82,1806.65,11.31,16.91,-0.12,-0.07,59.01,0
14.75,15.04,1.47,1193.19,-0.78,17.49,24.84,27.5,129.09,0
8.74,16.58,-1.5,1809.06,-8.22,56.65,21.8,-3.56,51.49,0
9.11,30.53,5.35,1194.05,10.69,14.29,4.42,24.18,129.92,0
5.8,24.22,8.37,1315.43,2.82,43.88,11.27,8.55,84.12,1
14.1,19.61,-0.02,1195.25,13.83,55.69,23.11,0.21,57.51,0
6.19,20.76,7.26,1771.96,1.45,32.05,6.1,16.51,76.27,1
5.55,20.8,9.38,1275.91,2.75,36.29,7.15,5.04,90.37,1
6.02,23.31,6.59,1389.65,1.12,23.0,6.7,9.75,98.87,1
5.96,21.15,7.11,1335.63,3.36,25.34,5.31,16.53,61.52,1
8.29,18.28,14.17,1805.14,-3.96,12.18,1.73,3.93,126.42,0
5.57,24.43,8.14,1496.29,1.48,41.89,9.04,11.21,113.89,1
6.04,22.24,8.85,1214.03,3.67,36.99,12.14,15.81,84.29,1
5.57,20.78,9.29,1720.76,4.52,23.69,12.42,5.89,105.08,1
6.04,22.51,7.17,1447.92,4.58,25.94,5.14,12.81,71.08,1
6.02,20.22,8.6,1647.63,1.15,21.52,11.06,10.31,84.48,1
5.63,20.8,8.49,1667.35,1.94,25.74,9.29,14.73,106.24,1
5.52,20.98,9.92,1313.46,4.04,23.27,13.44,5.29,73.25,1
6.4,23.24,9.59,1205.94,3.98,35.92,11.62,11.46,76.48,1
1.88,26.92,2.88,1191.03,0.9,51.8,-1.29,26.62,53.86,0
-3.22,32.81,15.2,1191.5,-6.07,50.3,-4.18,-3.7,51.38,0
5.72,22.55,9.94,1541.9,3.88,31.1,8.51,18.81,103.13,1
15.29,14.61,-1.75,1802.44,-1.69,14.12,2.43,28.95,128.7,0
5.88,24.39,7.77,1449.59,2.02,46.36,6.73,14.7,111.02,1
-2.4,27.07,1.99,1196.43,-0.83,53.38,22.45,-4.17,120.62,0
-4.34,29.77,10.9,1800.17,10.46,53.15,1.07,1.22,120.77,0
15.04,34.62,15.9,1806.15,14.41,55.02,-4.55,2.04,122.85,0
5.77,24.19,7.67,1284.51,4.5,34.06,10.9,5.01,93.92,1
5.67,21.22,8.99,1428.02,3.09,35.33,14.86,12.88,119.16,1
6.0,23.47,8.08,1252.53,2.56,21.7,12.39,15.02,76.57,1
5.51,21.37,7.76,1700.8,1.64,47.4,12.98,18.99,97.06,1
2.77,27.78,19.01,1803.4,0.04,55.59,2.93,20.2,56.49,0
5.97,23.0,6.7,1667.73,4.29,39.06,5.67,16.12,83.15,1
6.18,21.04,7.76,1779.26,2.03,42.75,6.02,13.84,91.49,1
6.2,24.98,8.89,1551.22,2.7,42.55,12.63,17.34,68.34,1
6.09,20.58,9.71,1301.09,4.4,49.93,13.86,17.29,87.86,1
3.73,19.67,-3.03,1804.87,-4.46,12.63,-4.63,25.42,53.07,0
7.73,25.35,19.53,1196.9,11.82,50.55,17.59,0.88,125.32,0
6.32,24.48,6.72,1703.59,2.56,41.09,11.77,6.74,119.9,1
6.43,21.59,6.88,1555.76,3.89,48.55,12.85,7.11,82.79,1
5.91,21.97,6.42,1340.31,2.1,22.07,7.12,16.83,101.18,1
3.14,31.04,17.81,1801.06,-4.91,19.62,21.4,-3.06,129.89,0
14.77,30.13,3.96,1191.01,14.46,52.99,-0.77,2.14,52.3,0
4.06,18.13,18.53,1804.04,-7.38,10.93,19.61,25.85,120.2,0
5.79,23.58,8.3,1676.28,3.4,46.98,14.88,7.36,76.99,1
0.92,16.96,18.8,1801.28,-2.09,17.51,20.96,0.42,129.55,0
9.05,34.89,-1.37,1198.74,-4.79,18.91,18.07,23.34,123.8,0
6.42,21.8,7.56,1379.07,1.29,44.66,12.12,18.19,96.13,1
5.83,23.37,9.18,1437.06,2.78,23.29,6.06,10.49,95.88,1
6.16,20.72,6.06,1781.24,1.8,25.6,5.24,15.38,102.68,1
-0.15,13.58,16.14,1195.42,-7.1,17.08,1.47,-3.32,129.03,0
-1.81,15.21,2.49,1808.96,-0.59,50.81,-2.18,22.77,124.12,0
13.15,29.55,12.06,1801.97,-0.34,50.16,23.57,-4.29,121.75,0
5.53,21.16,7.19,1217.59,3.12,24.93,7.91,5.83,80.19,1
6.11,21.94,7.43,1583.38,2.59,27.52,12.75,11.61,69.39,1
5.77,20.49,9.08,1551.23,1.4,47.53,7.04,10.08,68.43,1
